t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
17.045719,hough,3,-11.000000,95.281242,11.983631,-178.095,3.44802,3.26474,5.28124,nan,nan,nan,nan
17.109921,hough,3,-12.000000,95.758263,11.819027,-178.128,3.44218,3.26455,5.75826,nan,nan,nan,nan
17.176526,hough,3,-11.000000,95.281242,12.005928,-178.161,3.43634,3.26436,5.28124,nan,nan,nan,nan
17.240295,hough,3,-11.000000,95.281242,11.959230,-178.195,3.43036,3.26417,5.28124,nan,nan,nan,nan
17.308977,hough,3,-10.000000,94.803482,12.092180,-178.23,3.42419,3.26398,4.80348,nan,nan,nan,nan
17.389992,hough,3,-10.000000,94.803482,12.127391,-178.284,3.41468,3.26369,4.80348,nan,nan,nan,nan
17.438746,hough,3,-10.000000,94.803482,12.373092,-178.303,3.41144,3.26359,4.80348,nan,nan,nan,nan
17.500434,hough,3,-11.000000,95.281242,5.765160,-178.34,3.40491,3.2634,5.28124,nan,nan,nan,nan
17.578782,hough,3,-10.000000,94.803482,12.136829,-178.377,3.39828,3.26321,4.80348,nan,nan,nan,nan
17.640451,hough,3,-10.000000,94.803482,12.287788,-178.415,3.39159,3.26302,4.80348,nan,nan,nan,nan
17.718917,hough,3,-11.000000,95.281242,12.122555,-178.454,3.38484,3.26283,5.28124,nan,nan,nan,nan
17.780147,hough,3,-11.000000,95.281242,12.162792,-178.492,3.37804,3.26265,5.28124,nan,nan,nan,nan
17.848516,hough,3,-11.000000,95.281242,12.349908,-178.53,3.3712,3.26247,5.28124,nan,nan,nan,nan
17.913449,hough,3,-10.000000,94.803482,12.249105,-178.568,3.36434,3.2623,4.80348,nan,nan,nan,nan
17.980032,hough,3,-9.000000,94.325058,12.749012,-178.606,3.35744,3.26213,4.32506,nan,nan,nan,nan
18.038583,hough,3,-10.000000,94.803482,12.189470,-178.644,3.35052,3.26196,4.80348,nan,nan,nan,nan
18.109893,hough,3,-10.000000,94.803482,12.090820,-178.682,3.34359,3.2618,4.80348,nan,nan,nan,nan
18.192340,hough,3,-11.000000,95.281242,11.997545,-178.72,3.33663,3.26164,5.28124,nan,nan,nan,nan
18.242853,hough,3,-11.000000,95.281242,11.887498,-178.758,3.32967,3.26149,5.28124,nan,nan,nan,nan
18.309898,hough,3,-8.000000,93.846031,12.531269,-178.795,3.3227,3.26134,3.84603,nan,nan,nan,nan
18.377482,hough,3,-11.000000,95.281242,12.325528,-178.832,3.31571,3.26119,5.28124,nan,nan,nan,nan
18.443460,hough,3,-10.000000,94.803482,11.950740,-178.869,3.30872,3.26105,4.80348,nan,nan,nan,nan
18.510090,hough,3,-11.000000,95.281242,11.897166,-178.888,3.30523,3.26098,5.28124,nan,nan,nan,nan
18.577657,hough,3,-9.000000,94.325058,12.163957,-178.925,3.29823,3.26085,4.32506,nan,nan,nan,nan
18.649376,hough,3,-9.000000,94.325058,12.028783,-178.976,3.28772,3.26065,4.32506,nan,nan,nan,nan
18.713807,hough,3,-11.000000,95.281242,11.872933,-178.993,3.28422,3.26059,5.28124,nan,nan,nan,nan
18.779977,hough,3,-9.000000,94.325058,12.156951,-179.025,3.27721,3.26047,4.32506,nan,nan,nan,nan
18.852833,hough,3,-12.000000,95.758263,12.664320,-179.069,3.26669,3.26029,5.75826,nan,nan,nan,nan
18.918815,hough,3,-9.000000,94.325058,12.898207,-179.095,3.25968,3.26018,4.32506,nan,nan,nan,nan
18.977245,hough,3,-10.000000,94.803482,12.779449,-179.108,3.25617,3.26013,4.80348,nan,nan,nan,nan
19.031688,hough,3,-9.000000,94.325058,6.789525,-179.129,3.24915,3.26002,4.32506,nan,nan,nan,nan
19.115032,hough,3,-9.000000,94.325058,12.051991,-179.146,3.24214,3.25991,4.32506,nan,nan,nan,nan
19.183378,hough,3,-11.000000,95.281242,11.950200,-179.162,3.23512,3.25981,5.28124,nan,nan,nan,nan
19.247519,hough,3,-8.000000,93.846031,11.993493,-179.17,3.2281,3.25971,3.84603,nan,nan,nan,nan
19.317442,hough,3,-10.000000,94.803482,12.248386,-179.174,3.22108,3.25961,4.80348,nan,nan,nan,nan
19.379171,hough,3,-9.000000,94.325058,13.508784,-179.175,3.21406,3.2595,4.32506,nan,nan,nan,nan
19.447658,hough,3,-8.000000,93.846031,12.042984,-179.173,3.20704,3.2594,3.84603,nan,nan,nan,nan
19.516165,hough,3,-9.000000,94.325058,12.103362,-179.168,3.20001,3.2593,4.32506,nan,nan,nan,nan
19.582800,hough,3,-9.000000,94.325058,12.368010,-179.158,3.19298,3.2592,4.32506,nan,nan,nan,nan
19.646841,hough,3,-9.000000,94.325058,12.340428,-179.143,3.18588,3.25909,4.32506,nan,nan,nan,nan
19.711772,hough,3,-8.000000,93.846031,12.095686,-179.125,3.17874,3.25899,3.84603,nan,nan,nan,nan
19.784471,hough,3,-9.000000,94.325058,12.043801,-179.104,3.17154,3.25887,4.32506,nan,nan,nan,nan
19.852401,hough,3,-8.000000,93.846031,12.707989,-179.078,3.16431,3.25876,3.84603,nan,nan,nan,nan
19.917047,hough,3,-8.000000,93.846031,12.284924,-179.049,3.15705,3.25864,3.84603,nan,nan,nan,nan
19.982892,hough,3,-9.000000,94.325058,12.309086,-179.019,3.14973,3.25852,4.32506,nan,nan,nan,nan
20.048976,hough,3,-10.000000,94.803482,12.292381,-178.987,3.14222,3.25839,4.80348,nan,nan,nan,nan
20.121078,hough,3,-9.000000,94.325058,12.224709,-178.954,3.13453,3.25825,4.32506,nan,nan,nan,nan
20.181315,hough,3,-10.000000,94.803482,12.163181,-178.922,3.1266,3.2581,4.80348,nan,nan,nan,nan
20.242833,hough,3,-10.000000,94.803482,11.824713,-178.907,3.12246,3.25803,4.80348,nan,nan,nan,nan
20.313580,hough,3,-12.000000,95.758263,11.967110,-178.879,3.11389,3.25786,5.75826,nan,nan,nan,nan
20.388808,hough,3,-11.000000,95.281242,12.318085,-178.841,3.1004,3.25759,5.28124,nan,nan,nan,nan
20.448880,hough,3,-13.000000,96.234482,12.067886,-178.832,3.09577,3.2575,6.23448,nan,nan,nan,nan
20.516871,hough,3,-11.000000,95.281242,12.001286,-178.817,3.08634,3.25731,5.28124,nan,nan,nan,nan
20.581792,hough,3,-12.000000,95.758263,11.971531,-178.805,3.07671,3.25711,5.75826,nan,nan,nan,nan
20.630260,hough,3,-11.000000,95.281242,6.266752,-178.804,3.06693,3.2569,5.28124,nan,nan,nan,nan
20.710141,hough,3,-10.000000,94.803482,11.847365,-178.808,3.05701,3.2567,4.80348,nan,nan,nan,nan
20.787313,hough,3,-12.000000,95.758263,11.920480,-178.817,3.04698,3.25649,5.75826,nan,nan,nan,nan
20.849839,hough,3,-12.000000,95.758263,11.829965,-178.836,3.03686,3.25628,5.75826,nan,nan,nan,nan
20.917970,hough,3,-12.000000,95.758263,11.820543,-178.862,3.02667,3.25607,5.75826,nan,nan,nan,nan
20.985748,hough,3,-10.000000,94.803482,12.149931,-178.892,3.01642,3.25587,4.80348,nan,nan,nan,nan
21.041433,hough,3,-13.000000,96.234482,12.170267,-178.931,3.00612,3.25568,6.23448,nan,nan,nan,nan
21.119633,hough,3,-12.000000,95.758263,12.092128,-178.975,2.99577,3.25549,5.75826,nan,nan,nan,nan
21.180805,hough,3,-10.000000,94.803482,11.985713,-179.022,2.9854,3.2553,4.80348,nan,nan,nan,nan
21.258606,hough,3,-11.000000,95.281242,12.073853,-179.071,2.97499,3.25513,5.28124,nan,nan,nan,nan
21.317626,hough,3,-12.000000,95.758263,12.116367,-179.123,2.96456,3.25496,5.75826,nan,nan,nan,nan
21.381523,hough,3,-10.000000,94.803482,12.192764,-179.175,2.9541,3.25481,4.80348,nan,nan,nan,nan
21.443483,hough,3,-10.000000,94.803482,7.189704,-179.228,2.94364,3.25466,4.80348,nan,nan,nan,nan
21.518810,hough,3,-11.000000,95.281242,12.185843,-179.282,2.93316,3.25452,5.28124,nan,nan,nan,nan
21.580142,hough,3,-11.000000,95.281242,12.134153,-179.335,2.92266,3.25439,5.28124,nan,nan,nan,nan
21.647625,hough,3,-10.000000,94.803482,12.285187,-179.387,2.91216,3.25427,4.80348,nan,nan,nan,nan
21.717728,hough,3,-11.000000,95.281242,11.936787,-179.439,2.90165,3.25417,5.28124,nan,nan,nan,nan
21.785007,hough,3,-9.000000,94.325058,11.936816,-179.491,2.89114,3.25407,4.32506,nan,nan,nan,nan
21.848202,hough,3,-9.000000,94.325058,12.323928,-179.542,2.88062,3.25398,4.32506,nan,nan,nan,nan
