t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
26.086341,fcm,3,-2.000000,90.954842,16.375938,-177.911,3.72548,3.27557,0.954842,0.0741934,0.102412,0.803437,0.735335
26.143389,fcm,3,-2.000000,90.954842,13.829099,-177.911,3.7255,3.27557,0.954842,0.0741308,0.102399,0.804039,0.735323
26.262006,fcm,3,-2.000000,90.954842,45.674995,-177.912,3.72553,3.27557,0.954842,0.0741099,0.102402,0.804035,0.735313
26.288448,fcm,3,-2.000000,90.954842,22.146654,-177.912,3.72554,3.27557,0.954842,0.0742774,0.102402,0.804203,0.735313
26.360053,fcm,3,-2.000000,90.954842,16.335032,-177.912,3.72556,3.27557,0.954842,0.0736183,0.102394,0.804026,0.735352
26.412923,fcm,3,-2.000000,90.954842,16.429474,-177.912,3.72558,3.27557,0.954842,0.0740587,0.102382,0.803488,0.735349
26.478598,fcm,3,-2.000000,90.954842,12.307914,-177.912,3.72559,3.27557,0.954842,0.0745734,0.102402,0.803221,0.735313
26.584752,fcm,3,-2.000000,90.954842,42.186367,-177.913,3.72563,3.27557,0.954842,0.0736017,0.102388,0.804052,0.735355
26.618202,fcm,3,-2.000000,90.954842,18.674343,-177.913,3.72564,3.27557,0.954842,0.0742392,0.102389,0.803801,0.735321
26.685185,fcm,3,-2.000000,90.954842,19.067268,-177.913,3.72567,3.27557,0.954842,0.0741705,0.102432,0.803904,0.735287
26.796864,fcm,3,-2.000000,90.954842,44.490818,-177.913,3.7257,3.27557,0.954842,0.0742917,0.102394,0.80449,0.735312
26.821423,fcm,3,-2.000000,90.954842,17.268955,-177.914,3.72571,3.27557,0.954842,0.0741778,0.102388,0.803891,0.735311
26.880917,fcm,3,-2.000000,90.954842,17.822475,-177.914,3.72572,3.27557,0.954842,0.0741778,0.102424,0.803891,0.735286
26.970213,fcm,3,-2.000000,90.954842,28.776365,-177.914,3.72575,3.27557,0.954842,0.0739101,0.102402,0.804239,0.735333
27.028415,fcm,3,-2.000000,90.954842,26.975594,-177.914,3.72577,3.27558,0.954842,0.0742694,0.102389,0.804506,0.735321
27.081780,fcm,3,-2.000000,90.954842,16.322886,-177.914,3.72578,3.27558,0.954842,0.073999,0.102371,0.804483,0.735358
27.154287,fcm,3,-2.000000,90.954842,14.592012,-177.915,3.7258,3.27558,0.954842,0.0739362,0.102413,0.80419,0.735295
27.213462,fcm,3,-2.000000,90.954842,13.873703,-177.915,3.72582,3.27558,0.954842,0.0738851,0.102371,0.804289,0.735337
27.283401,fcm,3,-2.000000,90.954842,17.824732,-177.915,3.72585,3.27558,0.954842,0.0739101,0.102378,0.804239,0.735309
27.349066,fcm,3,-2.000000,90.954842,12.306511,-177.915,3.72587,3.27558,0.954842,0.0739362,0.102407,0.80419,0.735295
27.428076,fcm,3,-2.000000,90.954842,27.098537,-177.915,3.72589,3.27558,0.954842,0.0739098,0.102413,0.804219,0.735295
27.478926,fcm,3,-2.000000,90.954842,14.003764,-177.915,3.72591,3.27558,0.954842,0.0739362,0.10238,0.80419,0.735379
27.545684,fcm,3,-2.000000,90.954842,13.452459,-177.916,3.72593,3.27558,0.954842,0.073312,0.102396,0.804425,0.735336
27.631421,fcm,3,-2.000000,90.954842,30.148020,-177.916,3.72611,3.27559,0.954842,0.0739362,0.102438,0.80419,0.735318
27.704790,fcm,3,-2.000000,90.954842,32.131889,-177.919,3.7267,3.27561,0.954842,0.0732052,0.102427,0.80429,0.735327
27.761613,fcm,3,-2.000000,90.954842,23.399853,-177.921,3.72696,3.27562,0.954842,0.074923,0.102412,0.803042,0.735315
27.816584,fcm,3,-2.000000,90.954842,14.335505,-177.924,3.72758,3.27564,0.954842,0.0757044,0.102393,0.803401,0.735354
27.883427,fcm,3,-2.000000,90.954842,15.691951,-177.927,3.7283,3.27567,0.954842,0.0742003,0.10238,0.80348,0.735349
27.952354,fcm,3,-2.000000,90.954842,17.517437,-177.93,3.72908,3.2757,0.954842,0.0747608,0.102393,0.803425,0.73536
28.017622,fcm,3,-2.000000,90.954842,15.930453,-177.932,3.72961,3.27571,0.954842,0.0752487,0.102397,0.803517,0.735284
28.087197,fcm,3,-2.000000,90.954842,19.772570,-177.933,3.72984,3.27572,0.954842,0.0739596,0.102447,0.803669,0.735225
28.197143,fcm,3,-2.000000,90.954842,41.379368,-177.932,3.72958,3.27571,0.954842,0.0736829,0.102392,0.803855,0.735287
28.217107,fcm,3,-2.000000,90.954842,14.383449,-177.931,3.72923,3.2757,0.954842,0.0752335,0.102434,0.803165,0.735216
28.284364,fcm,3,-2.000000,90.954842,17.275564,-177.927,3.72814,3.27566,0.954842,0.0746408,0.102438,0.803704,0.73521
28.386446,fcm,3,-2.000000,90.954842,40.136814,-177.92,3.72575,3.27557,0.954842,0.0748918,0.102414,0.803242,0.735263
28.432058,fcm,3,-2.000000,90.954842,17.859398,-177.917,3.72478,3.27554,0.954842,0.0727117,0.102378,0.804649,0.735367
28.509146,fcm,3,-2.000000,90.954842,37.713352,-177.911,3.72264,3.27546,0.954842,0.073273,0.102414,0.804179,0.735332
28.555306,fcm,3,-2.000000,90.954842,17.516697,-177.908,3.72148,3.27542,0.954842,0.0728207,0.102412,0.804336,0.735335
28.652129,fcm,3,-2.000000,90.954842,40.408527,-177.897,3.71777,3.27528,0.954842,0.0738527,0.102437,0.804134,0.735403
28.687421,fcm,3,-2.000000,90.954842,17.823399,-177.893,3.71648,3.27524,0.954842,0.0737055,0.102451,0.803913,0.735425
28.764708,fcm,3,-2.000000,90.954842,29.410210,-177.882,3.71238,3.27508,0.954842,0.076865,0.102443,0.802455,0.735514
28.851926,fcm,3,-2.000000,90.954842,39.885559,-177.872,3.70909,3.27496,0.954842,0.073212,0.102483,0.804653,0.735478
28.891011,fcm,3,-2.000000,90.954842,18.166693,-177.867,3.70727,3.27489,0.954842,0.0750408,0.102515,0.803678,0.735481
28.992571,fcm,3,-2.000000,90.954842,40.986496,-177.85,3.70127,3.27467,0.954842,0.0736255,0.102536,0.80392,0.735464
29.024284,fcm,3,-3.000000,91.432098,17.516710,-177.844,3.69913,3.27459,1.4321,0.0746242,0.102553,0.80361,0.735446
29.094731,fcm,3,-3.000000,91.432098,25.169416,-177.832,3.6947,3.27442,1.4321,0.0750749,0.102628,0.802096,0.735375
29.192128,fcm,3,-3.000000,91.432098,40.685772,-177.814,3.68775,3.27416,1.4321,0.0764301,0.102667,0.801835,0.735353
29.215758,fcm,3,-3.000000,91.432098,15.170042,-177.808,3.68538,3.27407,1.4321,0.0858753,0.102668,0.799626,0.735356
29.308818,fcm,3,-3.000000,91.432098,31.088312,-177.79,3.67821,3.27379,1.4321,0.0905723,0.102605,0.79925,0.735572
29.378001,fcm,3,-3.000000,91.432098,34.559837,-177.778,3.67337,3.27361,1.4321,0.0973742,0.102676,0.796217,0.735568
29.435014,fcm,3,-3.000000,91.432098,32.025364,-177.772,3.67093,3.27351,1.4321,0.107311,0.102715,0.796903,0.735668
29.487981,fcm,3,-3.000000,91.432098,18.295996,-177.761,3.66604,3.27332,1.4321,0.112919,0.10273,0.793737,0.735719
